Timestamp,UserID,SubID,Version,CrashCause,ErrorMessage,ErrorInfo,Recordings,Sequence
12:11:25,payn-4nya-d28l,2810152648,938.8,-,TMW update,Unknown,-,-
12:11:26,7zu6-ij1u-41y7,1539921769,418.1,-,-,-,"1,6,7,2",11
12:11:28,lxkn-dumf-k8yr,6785857988,514.9,-,-,-,"0,3,9,3",8
12:11:29,t6n0-hso2-w7zg,4006505987,997.7,App 1,-,-,-,-
12:11:31,w5oj-nrbd-g1n0,2980231124,411.7,Browser,-,-,-,-
12:11:32,d5oa-03dm-6ire,6839000489,576.4,-,TMW update,Live,-,-
12:11:34,mbie-xosq-dbsx,3966629076,761.3,-,TMW update,Unknown,-,-
12:11:35,payn-4nya-d28l,2810152648,771.9,-,-,-,"4,6,8,7",13
12:11:36,bv0b-yvm3-hbc0,5971003725,642.2,Connection Timeout,-,-,-,-
12:11:38,knk3-4mb9-hsgb,9374763484,824.5,-,-,-,"3,1,6,6",12
12:11:39,nh6o-e9z6-lehw,4785168970,691.2,-,App 1 Error,App,-,-
12:11:41,lxkn-dumf-k8yr,6785857988,674.0,App 1,-,-,-,-
12:11:42,fgw1-9jcn-4v9i,6032791850,340.7,-,App 1 Error,Live,-,-
12:11:44,8y79-mm3w-nmvs,5648978534,768.7,Connection Timeout,-,-,-,-
12:11:45,0fz7-ehvj-xwkx,9447042266,834.7,App 1,-,-,-,-
12:11:47,ou7g-fqh2-izeo,8516150686,343.7,UI,-,-,-,-
12:11:48,7c3o-8t1z-bn3c,7658066621,575.7,-,App 1 Error,App,-,-
12:11:49,jp74-2b7t-orrq,7951297880,946.1,-,UI update,App,-,-
12:11:51,lquf-gzp5-oda2,3431730739,517.3,-,Connection Error,Client,-,-
12:11:52,mbie-xosq-dbsx,3966629076,375.1,UI,-,-,-,-
12:11:54,nc0a-aikz-3f20,8261073697,898.4,-,-,-,"3,0,2,3",17
12:11:55,s4le-5xja-l6gx,3110390095,193.4,App 2,-,-,-,-
12:11:57,a6d1-a3py-zdbx,8383442316,139.7,Browser,-,-,-,-
12:11:58,jhkl-slvq-skze,5458273435,893.8,-,-,-,"6,5,1,6",5
12:12:00,3i7f-0i41-3pqw,6905323829,266.9,-,-,-,"5,9,3,0",6
12:12:01,u96x-l9cd-jnpx,6428269313,832.0,-,-,-,"8,9,6,9",8
12:12:02,7b3m-nve0-y5wb,8066938625,411.0,UI,-,-,-,-
12:12:04,imcs-gyga-wl2v,6572207634,179.2,-,Unknown,App,-,-
12:12:05,4p1n-1s7s-dpn1,3142416678,172.0,-,App 1 Error,Unknown,-,-
12:12:07,jye0-ifc4-dri9,9642436725,683.4,Browser,-,-,-,-
12:12:08,5czv-5rmh-6ffz,8158400134,818.2,-,Authentication Error,TMW,-,-
12:12:10,yah9-l5b3-d8i8,7578333377,506.2,Browser,-,-,-,-
12:12:11,xjhq-jfiw-rckw,5791152177,997.1,-,Unknown,App,-,-
12:12:12,5k08-a4lh-mvjc,5665073697,225.0,-,-,-,"9,7,7,7",11
12:12:14,b1gw-gzm6-3q4i,5910771071,409.6,UI,-,-,-,-
12:12:15,dco6-y3i2-p8th,2260842509,391.8,-,UI update,Live,-,-
12:12:17,fqxf-xndd-m8rz,8032470581,962.6,-,-,-,"8,5,5,5",6
12:12:18,02s1-aobm-rw9m,2863094359,477.4,-,-,-,"6,7,5,0",8
12:12:20,fmdc-qbdo-prma,1019690237,429.3,-,Unknown,TMW,-,-
12:12:21,u96x-l9cd-jnpx,6428269313,418.4,-,-,-,"7,8,4,2",9
12:12:23,47qa-ql2i-5wa4,5811429951,984.4,-,App 2 Error,Live,-,-
12:12:24,aklr-1qh1-7ui9,2227078585,699.7,-,-,-,"4,2,7,4",11
12:12:25,ppxv-liol-3dgp,6335808818,465.3,-,Connection Error,App,-,-
12:12:27,1pl2-evn7-xv2q,6392446305,122.6,Connection Timeout,-,-,-,-
12:12:28,vjvs-d7dv-zxmg,6579378869,445.6,-,TMW update,Live,-,-
12:12:30,mbie-xosq-dbsx,3966629076,974.7,-,App 2 Error,App,-,-
12:12:31,vmy1-idh4-u1fe,9539326856,343.4,-,-,-,"6,2,6,2",11
12:12:33,8afb-k1jl-v2g0,8508226690,564.3,-,TMW update,Client,-,-
12:12:34,h382-81ec-ww78,3810238766,608.5,-,-,-,"9,8,9,4",9
12:12:36,t64j-wqwe-q3pn,6348788213,261.7,-,App 2 Error,TMW,-,-
12:12:37,si4b-t5ek-zou2,2480403536,393.7,-,App 2 Error,Unknown,-,-
12:12:38,q24k-g32h-uof5,5680163608,273.4,-,Authentication Error,Live,-,-
12:12:40,wa01-v6m8-qecr,2461998323,907.8,-,-,-,"8,9,6,5",10
12:12:41,3i7f-0i41-3pqw,6905323829,493.4,-,Unknown,Live,-,-
12:12:43,a6d1-a3py-zdbx,8383442316,713.9,-,-,-,"5,9,0,2",9
12:12:44,bmme-r1uk-czxj,5028216566,915.1,Watchdog,-,-,-,-
12:12:46,7gk9-8shx-l1c7,5620344536,778.1,-,-,-,"8,3,1,0",10
12:12:47,faue-pu25-mo1b,8587309118,352.6,-,-,-,"8,7,8,0",16
12:12:48,a2wa-slob-sc42,2570114036,865.4,UI,-,-,-,-
12:12:50,ss4b-mj5t-ym6q,6091881464,367.4,Browser,-,-,-,-
12:12:51,imcs-gyga-wl2v,6572207634,795.5,UI,-,-,-,-
12:12:53,3i7f-0i41-3pqw,6905323829,495.5,-,-,-,"4,4,3,1",7
12:12:54,lquf-gzp5-oda2,3431730739,804.1,-,TMW update,App,-,-
12:12:56,4p1n-1s7s-dpn1,3142416678,831.7,Browser,-,-,-,-
12:12:57,9nqu-dmfb-ypet,2981730153,723.5,App 2,-,-,-,-
12:12:59,ss4b-mj5t-ym6q,6091881464,766.2,App 1,-,-,-,-
12:13:00,u96x-l9cd-jnpx,6428269313,666.2,Watchdog,-,-,-,-
12:13:01,qi4u-57v2-kz57,2782375800,306.8,-,Connection Error,Unknown,-,-
12:13:03,3i7f-0i41-3pqw,6905323829,502.6,-,App 1 Error,TMW,-,-
12:13:04,zyc3-q9i2-axar,3758915072,484.1,-,Connection Error,App,-,-
12:13:06,w5oj-nrbd-g1n0,2980231124,985.2,Connection Timeout,-,-,-,-
12:13:07,vmy1-idh4-u1fe,9539326856,840.4,Connection Timeout,-,-,-,-
12:13:09,mshd-ldfm-905h,2976385460,366.9,-,UI update,Client,-,-
12:13:10,vcsh-xz20-w4di,3688664292,870.4,App 2,-,-,-,-
12:13:12,kbzi-mlfc-mp7f,4443352842,318.3,-,-,-,"1,0,1,2",15
12:13:13,jye0-ifc4-dri9,9642436725,765.1,-,Unknown,TMW,-,-
12:13:14,a6d1-a3py-zdbx,8383442316,231.7,-,Authentication Error,Unknown,-,-
12:13:16,yz87-zycr-k33n,8135309903,876.8,-,Authentication Error,App,-,-
12:13:17,7b3m-nve0-y5wb,8066938625,792.9,-,App 2 Error,Unknown,-,-
12:13:19,jye0-ifc4-dri9,9642436725,632.2,-,TMW update,Client,-,-
12:13:20,0zoc-e22m-xzlv,5513319465,177.9,-,-,-,"3,0,2,1",17
12:13:22,0fz7-ehvj-xwkx,9447042266,154.2,-,-,-,"1,5,8,4",7
12:13:23,gxxf-fl1u-sxzd,7305900962,703.4,-,App 2 Error,Live,-,-
12:13:24,ge9u-ftph-i6ex,5528167123,737.6,-,UI update,Client,-,-
12:13:26,5vdw-ynbp-wtj6,3968564249,245.8,-,Authentication Error,App,-,-
12:13:27,jhkl-slvq-skze,5458273435,859.2,UI,-,-,-,-
12:13:29,ge9u-ftph-i6ex,5528167123,325.1,Browser,-,-,-,-
12:13:30,d5oa-03dm-6ire,6839000489,678.9,-,Connection Error,Unknown,-,-
12:13:32,5czv-5rmh-6ffz,8158400134,161.8,-,-,-,"4,0,2,9",9
12:13:33,xsvo-ioeh-bvwv,3129199403,676.1,-,-,-,"0,8,9,5",8
12:13:35,m21q-o0rd-rnsu,9602605613,878.9,-,-,-,"1,6,7,7",7
12:13:36,jye0-ifc4-dri9,9642436725,177.4,-,Connection Error,Client,-,-
12:13:37,1pl2-evn7-xv2q,6392446305,938.5,UI,-,-,-,-
12:13:39,b1gw-gzm6-3q4i,5910771071,539.2,-,-,-,"0,9,3,5",13
12:13:40,nc0a-aikz-3f20,8261073697,443.6,UI,-,-,-,-
12:13:42,gad5-cf6a-mlsv,3157509160,592.5,-,-,-,"1,6,0,7",18
12:13:43,w2q2-n1wa-xc3f,7132590971,275.4,Connection Timeout,-,-,-,-
12:13:45,4p1n-1s7s-dpn1,3142416678,289.2,-,Unknown,TMW,-,-
12:13:46,7zu6-ij1u-41y7,1539921769,525.2,-,-,-,"1,4,2,0",12
12:13:48,vmy1-idh4-u1fe,9539326856,306.7,App 2,-,-,-,-
12:13:49,vmy1-idh4-u1fe,9539326856,891.8,-,-,-,"4,2,6,2",12
12:13:50,imcs-gyga-wl2v,6572207634,889.0,App 1,-,-,-,-
12:13:52,yrws-sore-7i1v,6491683568,245.5,Watchdog,-,-,-,-
12:13:53,jp74-2b7t-orrq,7951297880,133.6,-,Authentication Error,Client,-,-
12:13:55,6rov-1txc-1khe,7968737506,521.6,-,Unknown,Client,-,-
12:13:56,6b8u-xh00-ph97,3947606257,146.4,-,Connection Error,App,-,-
12:13:58,4p1n-1s7s-dpn1,3142416678,256.8,-,TMW update,App,-,-
12:13:59,m9ru-c61a-m1yv,9809880878,156.7,-,TMW update,Client,-,-
12:14:00,fmdc-qbdo-prma,1019690237,619.4,-,-,-,"0,4,4,8",11
12:14:02,0zoc-e22m-xzlv,5513319465,958.3,-,Unknown,Unknown,-,-
12:14:03,jp74-2b7t-orrq,7951297880,628.2,-,Authentication Error,Client,-,-
12:14:05,nrfw-inwc-nk63,6138402567,119.4,App 2,-,-,-,-
12:14:06,si4b-t5ek-zou2,2480403536,801.5,Connection Timeout,-,-,-,-
12:14:08,w5oj-nrbd-g1n0,2980231124,785.3,-,TMW update,TMW,-,-
12:14:09,wk8b-mspl-nckp,2183470728,538.1,-,App 2 Error,Unknown,-,-
12:14:11,bmme-r1uk-czxj,5028216566,232.5,-,-,-,"5,3,7,9",11
12:14:12,wk8b-mspl-nckp,2183470728,666.3,-,UI update,App,-,-
12:14:13,kbzi-mlfc-mp7f,4443352842,814.5,-,-,-,"0,9,0,2",16
12:14:15,5czv-5rmh-6ffz,8158400134,149.8,-,UI update,App,-,-
12:14:16,yz87-zycr-k33n,8135309903,767.8,Connection Timeout,-,-,-,-
12:14:18,yah9-l5b3-d8i8,7578333377,391.7,-,App 1 Error,App,-,-
12:14:19,knk3-4mb9-hsgb,9374763484,405.0,-,Connection Error,TMW,-,-
12:14:21,wfhr-52jd-na7z,2929607455,231.7,-,Unknown,App,-,-
12:14:22,j8c6-83o1-pn2l,7781503612,212.4,-,-,-,"1,1,7,3",12
12:14:24,isf0-gkao-2qo7,4872249864,788.4,App 1,-,-,-,-
12:14:25,ss4b-mj5t-ym6q,6091881464,150.4,-,-,-,"7,9,7,4",5
12:14:26,ppxv-liol-3dgp,6335808818,656.7,-,-,-,"2,5,3,8",13
12:14:28,ge9u-ftph-i6ex,5528167123,422.4,-,TMW update,Client,-,-
12:14:29,8y79-mm3w-nmvs,5648978534,180.2,-,TMW update,App,-,-
12:14:31,u96x-l9cd-jnpx,6428269313,534.9,-,TMW update,App,-,-
12:14:32,8iyz-plsp-fqu8,1424302331,862.7,-,-,-,"3,0,2,3",13
12:14:34,8afb-k1jl-v2g0,8508226690,220.6,-,Connection Error,Client,-,-
12:14:35,nc0a-aikz-3f20,8261073697,592.2,-,-,-,"2,2,2,5",18
12:14:36,wfhr-52jd-na7z,2929607455,634.8,Watchdog,-,-,-,-
12:14:38,d8u4-en20-v2k1,4547595411,832.0,Connection Timeout,-,-,-,-
12:14:39,xgne-vvzu-zn9u,9924848488,454.2,-,Authentication Error,Unknown,-,-
12:14:41,vmy1-idh4-u1fe,9539326856,184.8,-,-,-,"1,0,6,2",13
12:14:42,bcjt-bg7v-k4g5,1410240065,996.2,Connection Timeout,-,-,-,-
12:14:44,2vd2-ikga-vzgv,8262161842,926.4,-,-,-,"6,3,6,9",7
12:14:45,qbik-1hz6-15ei,4279705066,695.7,Watchdog,-,-,-,-
12:14:47,a2wa-slob-sc42,2570114036,492.8,-,App 1 Error,Client,-,-
12:14:48,1epv-hkie-t9o9,1832445226,804.7,-,App 1 Error,Client,-,-
12:14:49,a6d1-a3py-zdbx,8383442316,684.7,-,-,-,"2,6,8,6",10
12:14:51,m21q-o0rd-rnsu,9602605613,298.7,App 1,-,-,-,-
12:14:52,alue-nmg6-gcgu,7232964686,963.8,-,Unknown,TMW,-,-
12:14:54,bv0b-yvm3-hbc0,5971003725,258.4,-,-,-,"9,0,7,1",11
12:14:55,1pl2-evn7-xv2q,6392446305,738.3,Browser,-,-,-,-
12:14:57,7c3o-8t1z-bn3c,7658066621,778.4,Browser,-,-,-,-
12:14:58,uwab-u5rf-z96z,5586466009,108.1,Connection Timeout,-,-,-,-
12:15:00,s4le-5xja-l6gx,3110390095,362.6,Watchdog,-,-,-,-
12:15:01,3i7f-0i41-3pqw,6905323829,899.6,-,App 2 Error,Unknown,-,-
12:15:02,isf0-gkao-2qo7,4872249864,408.8,-,-,-,"3,2,5,6",12
12:15:04,a2wa-slob-sc42,2570114036,837.7,App 1,-,-,-,-
12:15:05,ppxv-liol-3dgp,6335808818,180.7,-,App 1 Error,TMW,-,-
12:15:07,lxkn-dumf-k8yr,6785857988,598.6,UI,-,-,-,-
12:15:08,d8u4-en20-v2k1,4547595411,791.5,-,Unknown,Unknown,-,-
12:15:10,q24k-g32h-uof5,5680163608,616.0,Browser,-,-,-,-
12:15:11,8afb-k1jl-v2g0,8508226690,705.0,Connection Timeout,-,-,-,-
12:15:12,m21q-o0rd-rnsu,9602605613,758.6,Watchdog,-,-,-,-
12:15:14,02s1-aobm-rw9m,2863094359,488.8,-,Authentication Error,Unknown,-,-
12:15:15,qi4u-57v2-kz57,2782375800,394.3,App 2,-,-,-,-
12:15:17,lgpo-pbzf-t7h5,4013537399,314.6,-,-,-,"5,6,3,3",12
12:15:18,ou7g-fqh2-izeo,8516150686,941.2,Browser,-,-,-,-
12:15:20,yah9-l5b3-d8i8,7578333377,641.6,Watchdog,-,-,-,-
12:15:21,tvkg-7diw-hsws,9911721019,205.1,App 1,-,-,-,-
12:15:23,7wov-hlzv-vljg,7911389412,208.8,App 1,-,-,-,-
12:15:24,6rov-1txc-1khe,7968737506,990.2,Watchdog,-,-,-,-
12:15:25,7wov-hlzv-vljg,7911389412,292.0,Browser,-,-,-,-
12:15:27,vmy1-idh4-u1fe,9539326856,410.5,App 1,-,-,-,-
12:15:28,xsvo-ioeh-bvwv,3129199403,785.5,Watchdog,-,-,-,-
12:15:30,nrfw-inwc-nk63,6138402567,712.8,-,App 2 Error,Unknown,-,-
12:15:31,wa01-v6m8-qecr,2461998323,731.8,-,App 1 Error,TMW,-,-
12:15:33,7gk9-8shx-l1c7,5620344536,592.9,App 1,-,-,-,-
12:15:34,m21q-o0rd-rnsu,9602605613,913.4,-,TMW update,Live,-,-
12:15:36,lquf-gzp5-oda2,3431730739,895.3,-,-,-,"2,8,6,0",11
12:15:37,si4b-t5ek-zou2,2480403536,397.9,-,TMW update,TMW,-,-
12:15:38,6rov-1txc-1khe,7968737506,212.8,Connection Timeout,-,-,-,-
12:15:40,q24k-g32h-uof5,5680163608,814.4,Connection Timeout,-,-,-,-
12:15:41,w5oj-nrbd-g1n0,2980231124,848.7,-,App 1 Error,Live,-,-
12:15:43,dco6-y3i2-p8th,2260842509,508.2,-,TMW update,Client,-,-
12:15:44,ss4b-mj5t-ym6q,6091881464,163.4,-,-,-,"3,9,5,2",6
12:15:46,k68s-6t9s-eio0,6285106216,882.3,-,UI update,Unknown,-,-
12:15:47,xsvo-ioeh-bvwv,3129199403,725.7,-,App 2 Error,Live,-,-
12:15:48,knk3-4mb9-hsgb,9374763484,264.7,-,TMW update,Client,-,-
12:15:50,7gk9-8shx-l1c7,5620344536,641.9,App 1,-,-,-,-
12:15:51,j8c6-83o1-pn2l,7781503612,427.5,-,UI update,Client,-,-
12:15:53,k68s-6t9s-eio0,6285106216,971.6,Browser,-,-,-,-
12:15:54,qbik-1hz6-15ei,4279705066,695.6,App 2,-,-,-,-
12:15:56,8zlv-6frv-upy7,6801322512,508.9,Browser,-,-,-,-
12:15:57,ge9u-ftph-i6ex,5528167123,270.5,-,App 2 Error,TMW,-,-
12:15:59,a6d1-a3py-zdbx,8383442316,414.2,-,Authentication Error,Live,-,-
12:16:00,payn-4nya-d28l,2810152648,156.0,-,-,-,"8,8,7,2",14
12:16:01,fmdc-qbdo-prma,1019690237,192.2,-,-,-,"9,0,2,4",12
12:16:03,t64j-wqwe-q3pn,6348788213,599.8,-,Authentication Error,Unknown,-,-
12:16:04,fqxf-xndd-m8rz,8032470581,328.2,Connection Timeout,-,-,-,-
12:16:06,1pl2-evn7-xv2q,6392446305,910.3,-,TMW update,Client,-,-
12:16:07,payn-4nya-d28l,2810152648,393.6,-,Unknown,Client,-,-
12:16:09,m9ru-c61a-m1yv,9809880878,343.3,-,-,-,"1,6,0,4",12
12:16:10,bv0b-yvm3-hbc0,5971003725,587.5,-,UI update,Unknown,-,-
12:16:12,5tpc-yesh-ctho,3045292130,635.6,App 2,-,-,-,-
12:16:13,6b8u-xh00-ph97,3947606257,539.0,-,-,-,"6,2,1,9",9
12:16:14,6rov-1txc-1khe,7968737506,695.7,-,TMW update,Live,-,-
12:16:16,ge9u-ftph-i6ex,5528167123,282.0,UI,-,-,-,-
12:16:17,nrfw-inwc-nk63,6138402567,797.0,-,-,-,"6,2,0,4",10
12:16:19,ou7g-fqh2-izeo,8516150686,625.2,-,App 2 Error,Client,-,-
12:16:20,wa01-v6m8-qecr,2461998323,329.3,-,Connection Error,Unknown,-,-
12:16:22,vmy1-idh4-u1fe,9539326856,112.2,-,-,-,"2,2,8,0",14
12:16:23,t64j-wqwe-q3pn,6348788213,942.2,Browser,-,-,-,-
12:16:24,ag2x-5uaq-s2pi,2702114432,572.2,-,-,-,"8,3,7,8",5
12:16:26,uwab-u5rf-z96z,5586466009,685.3,Connection Timeout,-,-,-,-
12:16:27,uwab-u5rf-z96z,5586466009,793.1,-,TMW update,Live,-,-
12:16:29,7c3o-8t1z-bn3c,7658066621,969.2,Browser,-,-,-,-
12:16:30,faue-pu25-mo1b,8587309118,959.8,-,Authentication Error,Unknown,-,-
12:16:32,7gk9-8shx-l1c7,5620344536,584.1,-,Connection Error,Live,-,-
12:16:33,02s1-aobm-rw9m,2863094359,800.1,-,App 1 Error,Unknown,-,-
12:16:35,si4b-t5ek-zou2,2480403536,983.4,-,App 1 Error,App,-,-
12:16:36,nc0a-aikz-3f20,8261073697,212.3,-,-,-,"3,3,9,4",19
12:16:37,w2q2-n1wa-xc3f,7132590971,192.9,-,-,-,"9,5,1,3",7
12:16:39,zyc3-q9i2-axar,3758915072,653.8,-,-,-,"9,0,0,4",7
12:16:40,w2q2-n1wa-xc3f,7132590971,833.8,App 2,-,-,-,-
12:16:42,nc0a-aikz-3f20,8261073697,851.0,-,-,-,"4,5,4,6",20
12:16:43,3i7f-0i41-3pqw,6905323829,699.7,-,-,-,"2,7,1,4",8
12:16:45,5vdw-ynbp-wtj6,3968564249,173.4,-,Connection Error,TMW,-,-
12:16:46,jhkl-slvq-skze,5458273435,837.4,Watchdog,-,-,-,-
12:16:48,vjvs-d7dv-zxmg,6579378869,330.6,-,-,-,"0,4,9,6",10
12:16:49,4p1n-1s7s-dpn1,3142416678,912.3,-,-,-,"3,9,5,5",7
12:16:50,a6d1-a3py-zdbx,8383442316,430.5,-,UI update,TMW,-,-
12:16:52,02s1-aobm-rw9m,2863094359,207.2,Browser,-,-,-,-
12:16:53,bv0b-yvm3-hbc0,5971003725,244.2,-,Connection Error,Unknown,-,-
12:16:55,yrws-sore-7i1v,6491683568,440.4,-,-,-,"9,4,3,1",11
12:16:56,s4le-5xja-l6gx,3110390095,356.3,-,-,-,"7,3,4,6",9
12:16:58,5vdw-ynbp-wtj6,3968564249,612.9,Connection Timeout,-,-,-,-
12:16:59,kbzi-mlfc-mp7f,4443352842,479.1,-,-,-,"7,9,4,8",17
12:17:00,jp74-2b7t-orrq,7951297880,173.4,-,-,-,"7,6,0,2",16
12:17:02,5vdw-ynbp-wtj6,3968564249,819.6,-,TMW update,Unknown,-,-
12:17:03,0fz7-ehvj-xwkx,9447042266,548.6,Connection Timeout,-,-,-,-
12:17:05,1epv-hkie-t9o9,1832445226,991.5,-,-,-,"7,4,0,6",16
12:17:06,uwab-u5rf-z96z,5586466009,534.9,-,Connection Error,App,-,-
12:17:08,1epv-hkie-t9o9,1832445226,667.2,-,Unknown,Client,-,-
12:17:09,aklr-1qh1-7ui9,2227078585,259.1,Watchdog,-,-,-,-
12:17:11,5czv-5rmh-6ffz,8158400134,294.6,-,Connection Error,Unknown,-,-
12:17:12,7c3o-8t1z-bn3c,7658066621,911.7,-,Authentication Error,Live,-,-
12:17:13,t64j-wqwe-q3pn,6348788213,165.3,UI,-,-,-,-
12:17:15,jhkl-slvq-skze,5458273435,674.4,-,App 2 Error,App,-,-
12:17:16,nrfw-inwc-nk63,6138402567,869.2,-,-,-,"7,3,4,3",11
12:17:18,a2wa-slob-sc42,2570114036,871.5,Connection Timeout,-,-,-,-
12:17:19,qi4u-57v2-kz57,2782375800,440.6,Connection Timeout,-,-,-,-
12:17:21,lquf-gzp5-oda2,3431730739,869.8,App 2,-,-,-,-
12:17:22,4p1n-1s7s-dpn1,3142416678,899.4,-,App 2 Error,Client,-,-
12:17:24,mbie-xosq-dbsx,3966629076,903.5,-,-,-,"2,5,8,8",9
12:17:25,1pl2-evn7-xv2q,6392446305,801.4,-,Unknown,App,-,-
12:17:26,h773-52je-ozey,1905898623,356.5,-,Connection Error,Unknown,-,-
12:17:28,mshd-ldfm-905h,2976385460,549.9,-,App 2 Error,App,-,-
12:17:29,xsvo-ioeh-bvwv,3129199403,887.4,Browser,-,-,-,-
12:17:31,wfhr-52jd-na7z,2929607455,377.6,Browser,-,-,-,-
12:17:32,t64j-wqwe-q3pn,6348788213,177.5,-,App 1 Error,Client,-,-
12:17:34,5tpc-yesh-ctho,3045292130,926.2,-,App 2 Error,Unknown,-,-
12:17:35,a6d1-a3py-zdbx,8383442316,582.2,-,App 2 Error,TMW,-,-
12:17:36,mshd-ldfm-905h,2976385460,838.1,-,Authentication Error,App,-,-
12:17:38,m9ru-c61a-m1yv,9809880878,701.7,-,-,-,"7,0,1,7",13
12:17:39,q24k-g32h-uof5,5680163608,770.8,-,-,-,"6,9,0,7",10
12:17:41,ge9u-ftph-i6ex,5528167123,843.6,Browser,-,-,-,-
12:17:42,xjhq-jfiw-rckw,5791152177,895.1,-,Connection Error,Unknown,-,-
12:17:44,0fz7-ehvj-xwkx,9447042266,332.8,Browser,-,-,-,-
12:17:45,b1gw-gzm6-3q4i,5910771071,994.0,-,-,-,"1,7,3,6",14
12:17:47,dco6-y3i2-p8th,2260842509,778.0,-,UI update,Live,-,-
12:17:48,vmy1-idh4-u1fe,9539326856,923.2,-,-,-,"0,4,8,6",15
12:17:49,payn-4nya-d28l,2810152648,463.2,-,App 1 Error,TMW,-,-
12:17:51,8y79-mm3w-nmvs,5648978534,160.4,Connection Timeout,-,-,-,-
12:17:52,5vdw-ynbp-wtj6,3968564249,935.2,-,-,-,"4,5,5,2",13
12:17:54,mbie-xosq-dbsx,3966629076,252.3,App 1,-,-,-,-
12:17:55,faue-pu25-mo1b,8587309118,551.0,Connection Timeout,-,-,-,-
12:17:57,h382-81ec-ww78,3810238766,174.1,-,-,-,"4,9,4,3",10
12:17:58,lquf-gzp5-oda2,3431730739,124.6,-,Connection Error,App,-,-
12:18:00,w2q2-n1wa-xc3f,7132590971,263.3,UI,-,-,-,-
12:18:01,t64j-wqwe-q3pn,6348788213,290.0,-,-,-,"4,4,2,7",11
12:18:02,vjvs-d7dv-zxmg,6579378869,887.3,-,-,-,"4,4,2,9",11
12:18:04,s4le-5xja-l6gx,3110390095,178.4,App 1,-,-,-,-
12:18:05,nrfw-inwc-nk63,6138402567,775.1,-,App 1 Error,Live,-,-
12:18:07,fgw1-9jcn-4v9i,6032791850,440.4,Browser,-,-,-,-
12:18:08,bmme-r1uk-czxj,5028216566,855.1,-,Connection Error,App,-,-
12:18:10,u96x-l9cd-jnpx,6428269313,880.2,UI,-,-,-,-
12:18:11,faue-pu25-mo1b,8587309118,200.3,-,-,-,"8,6,0,8",17
12:18:12,q24k-g32h-uof5,5680163608,606.5,Connection Timeout,-,-,-,-
12:18:14,payn-4nya-d28l,2810152648,308.4,-,Connection Error,Client,-,-
12:18:15,2vd2-ikga-vzgv,8262161842,444.8,-,App 2 Error,App,-,-
12:18:17,5tpc-yesh-ctho,3045292130,635.4,-,TMW update,Live,-,-
12:18:18,yrws-sore-7i1v,6491683568,470.4,-,App 1 Error,TMW,-,-
12:18:20,zyc3-q9i2-axar,3758915072,908.5,Connection Timeout,-,-,-,-
12:18:21,kbzi-mlfc-mp7f,4443352842,150.3,-,-,-,"1,7,9,4",18
12:18:23,5czv-5rmh-6ffz,8158400134,740.0,-,Connection Error,Live,-,-
12:18:24,arew-0zl7-d9c3,8408664801,995.8,UI,-,-,-,-
12:18:25,mbie-xosq-dbsx,3966629076,941.2,-,-,-,"2,1,6,6",10
12:18:27,u96x-l9cd-jnpx,6428269313,908.3,-,TMW update,App,-,-
12:18:28,nrfw-inwc-nk63,6138402567,592.4,-,-,-,"8,2,0,2",12
12:18:30,mbie-xosq-dbsx,3966629076,556.1,-,TMW update,Unknown,-,-
12:18:31,d5oa-03dm-6ire,6839000489,637.4,-,-,-,"1,4,8,3",12
12:18:33,0fz7-ehvj-xwkx,9447042266,252.2,UI,-,-,-,-
12:18:34,mshd-ldfm-905h,2976385460,969.2,-,-,-,"7,6,9,1",10
12:18:36,1pl2-evn7-xv2q,6392446305,900.3,UI,-,-,-,-
12:18:37,7c3o-8t1z-bn3c,7658066621,272.7,Browser,-,-,-,-
12:18:38,vmy1-idh4-u1fe,9539326856,653.5,Browser,-,-,-,-
12:18:40,d8u4-en20-v2k1,4547595411,596.5,-,App 1 Error,TMW,-,-
12:18:41,kbzi-mlfc-mp7f,4443352842,359.7,-,-,-,"6,2,9,0",19
12:18:43,ou7g-fqh2-izeo,8516150686,213.3,-,-,-,"9,0,7,0",15
12:18:44,yz87-zycr-k33n,8135309903,133.4,-,-,-,"5,4,1,4",8
12:18:46,4p1n-1s7s-dpn1,3142416678,133.3,-,Unknown,App,-,-
12:18:47,bv0b-yvm3-hbc0,5971003725,758.1,-,UI update,Live,-,-
12:18:48,8afb-k1jl-v2g0,8508226690,903.8,-,TMW update,Unknown,-,-
12:18:50,fmdc-qbdo-prma,1019690237,229.9,-,-,-,"5,5,7,4",13
12:18:51,aklr-1qh1-7ui9,2227078585,801.1,-,-,-,"0,1,2,5",12
12:18:53,dco6-y3i2-p8th,2260842509,247.4,-,-,-,"8,1,8,3",11
12:18:54,mbie-xosq-dbsx,3966629076,245.3,App 1,-,-,-,-
12:18:56,knk3-4mb9-hsgb,9374763484,698.1,-,Authentication Error,App,-,-
12:18:57,wk8b-mspl-nckp,2183470728,951.4,-,Connection Error,TMW,-,-
12:18:59,1izn-di43-afw0,8920961748,916.5,-,TMW update,Client,-,-
12:19:00,w2q2-n1wa-xc3f,7132590971,400.8,Watchdog,-,-,-,-
12:19:01,fgw1-9jcn-4v9i,6032791850,361.5,Watchdog,-,-,-,-
12:19:03,imcs-gyga-wl2v,6572207634,838.4,-,Authentication Error,Live,-,-
12:19:04,gad5-cf6a-mlsv,3157509160,395.8,App 2,-,-,-,-
